HIST3H2A	7.16e-04
INHBB	1.05e-04
THNSL2	1.14e-02
WDR46	3.31e-08
AIMP2	6.04e-06
UCHL1	1.32e-02
ITM2C	9.30e-03
NSF	2.65e-08
	1.69e-08
PIK3R2	2.99e-06
CAPN13	6.39e-02
SDC1	1.40e-03
CPD	1.84e-03
WDR12	3.69e-07
BCL2L12	2.56e-06
	6.51e-03
CD79A	2.44e-03
TLR10	3.69e-04
ADGRF1	7.53e-03
HDAC1	2.39e-08
RANGAP1	3.31e-06
KIAA0907	1.05e-05
	4.13e-04
PRAME	5.47e-03
HMGN1	1.55e-05
PPAT	5.25e-06
PDCD2L	1.76e-07
DOPEY2	7.66e-05
GLMP	2.90e-06
ILF2	2.22e-05
RRBP1	2.18e-04
CCT3	9.66e-08
TMPRSS4	6.77e-06
C17orf58	5.70e-05
PLA2G7	5.65e-02
SUGCT	1.23e-04
FANCG	4.43e-06
GSDMB	7.42e-05
SND1	5.09e-06
DNAJB11	5.06e-05
CTSE	9.14e-02
HPRT1	3.10e-05
MRPL17	4.09e-09
GARS	6.50e-06
GCAT	6.52e-05
	3.66e-04
SKIV2L	2.68e-05
PDCD6	2.24e-04
COL7A1	6.98e-03
GAGE6	2.82e-01
NMRAL1	1.34e-04
BPNT1	1.26e-03
PRKDC	3.40e-04
NOP2	5.92e-04
SARS2	2.88e-05
FANCD2	5.89e-06
CKAP4	1.15e-04
SNF8	8.05e-07
TUBG1	2.60e-04
RALGPS2	6.01e-06
MED8	1.90e-09
CKMT1A	2.84e-04
ALDH1A3	3.14e-02
CDT1	8.15e-04
ATAD2	2.29e-04
KCNMB3	1.30e-05
FBXL20	2.35e-06
HSH2D	1.60e-05
SCAMP5	3.66e-06
	3.46e-05
PCSK1N	7.94e-03
GFRA3	8.18e-03
CP	8.12e-05
SCRIB	9.22e-04
HIST1H2BG	1.70e-04
TMEM99	1.23e-04
VTCN1	1.24e-02
RFC4	2.27e-03
SIL1	5.89e-05
MRPL36	2.40e-04
SRM	1.76e-04
TSPAN17	5.55e-05
BRI3BP	5.51e-06
OVOL2	1.71e-02
CPSF1	7.66e-04
DDX39A	2.42e-06
UCK2	6.83e-04
NOL12	9.13e-06
IKBKE	5.07e-08
RPA3	1.60e-03
COASY	2.10e-07
NSUN2	4.80e-05
ELOVL6	1.43e-02
PRSS2	9.02e-02
NUPL2	7.19e-08
ICA1	4.56e-07
VCAN	3.24e-02
KIF14	2.71e-06
MPZL1	6.55e-11
RTKN	7.66e-05
NETO2	7.66e-04
PBK	5.22e-04
ABCB6	7.66e-05
IGLL1	1.45e-01
RMI1	3.33e-05
NUP155	2.88e-05
LTF	1.16e-02
TTC39C	4.43e-06
HSPE1	1.26e-02
MYL6B	2.28e-04
ATL3	1.61e-04
	3.33e-03
SORD	5.36e-04
BAIAP2L2	1.29e-03
NSUN5P1	4.71e-06
	1.24e-05
BYSL	1.93e-04
WDR4	7.36e-05
LRRC31	9.98e-02
PTCD1	2.05e-07
TRABD	6.01e-04
E2F5	9.95e-06
	1.11e-05
DNMT1	1.83e-03
NOL6	8.57e-06
CNTNAP2	8.31e-03
C17orf62	6.66e-05
SLC37A4	1.40e-05
HEATR1	1.95e-05
SGPL1	9.96e-07
ATP5G1	1.41e-05
ACTL6A	6.54e-04
EIF5A	1.74e-04
COL18A1	1.32e-02
PTRH2	5.47e-04
WDR74	1.04e-05
SLAMF6	3.96e-02
SFN	9.57e-02
VWA1	1.89e-04
SNRPC	1.76e-05
SEC61A1	1.42e-05
YIPF1	2.75e-09
GNL3L	1.69e-04
FAM83D	5.93e-03
SEC11C	5.91e-03
DAP	2.25e-05
LAX1	3.57e-03
CDCA4	4.68e-05
TSTA3	4.02e-04
PFDN6	2.67e-04
MSH6	5.10e-06
WISP1	8.75e-05
	2.97e-08
SYVN1	1.60e-05
NABP2	2.67e-05
	2.17e-05
WBSCR22	6.05e-08
B4GALT3	5.41e-06
BOLA3	2.70e-05
AP1G2	3.41e-03
DNAJC9	6.74e-05
APEX1	1.64e-06
CTSE	8.06e-02
PDIK1L	4.44e-05
NPTX2	1.40e-03
RASD1	2.77e-01
CCT2	5.87e-03
ZNF217	4.02e-03
CLDN12	9.62e-04
TTLL12	9.69e-07
TMEM177	6.31e-08
PLTP	4.18e-03
PSMG3	5.51e-07
AK2	5.05e-06
CANT1	1.81e-05
NIPSNAP1	2.27e-06
C1orf131	2.33e-09
ACAD8	8.92e-04
SPAG4	1.31e-05
GPR37	1.66e-03
NCBP2	1.17e-05
SPATA20	8.29e-04
CENPK	6.56e-06
IMP4	1.22e-04
	1.17e-05
KISS1R	2.32e-03
RAB26	7.42e-05
BCL2L12	2.62e-06
DIO2	2.12e-04
NDUFB11	2.81e-06
MTX2	1.23e-07
CDH15	7.28e-03
TRIT1	7.61e-06
DNAJA3	5.30e-06
UGDH	3.63e-03
CLPSL2	4.34e-03
CCL22	1.34e-02
ARHGEF16	1.89e-05
HIST1H2AC	2.20e-02
NDUFS8	1.20e-06
NELFCD	1.95e-06
TMEM9	1.92e-05
ISG15	8.18e-02
PABPC1	2.27e-02
PUF60	8.40e-04
MTIF2	3.73e-09
TTPAL	9.37e-07
TXNDC12	2.77e-04
DPY30	5.54e-04
POLE2	4.25e-05
ZNF146	2.79e-05
FAM24B	5.02e-05
CHAF1B	7.50e-05
COL15A1	5.80e-02
FAM173A	3.12e-06
LGALS3BP	1.77e-02
STOML2	7.29e-06
FAAP100	7.58e-04
ATF5	9.33e-05
KIF2A	2.24e-06
CBLC	1.35e-04
SLC35B1	5.43e-06
PNKD	2.56e-02
VARS2	7.22e-05
SLC12A8	2.63e-07
NUP62	3.92e-05
NSUN5	9.08e-06
ABCB9	2.04e-04
CTSA	8.11e-04
CALCA	2.44e-01
	2.78e-06
PGGHG	7.28e-02
CTSK	2.61e-02
GNL3	1.88e-04
CAD	7.24e-07
KIF15	1.26e-04
COA1	8.02e-07
C1QBP	1.25e-04
PIGU	4.26e-05
TYSND1	7.29e-06
TPD52L2	1.26e-04
ALG6	2.22e-07
BOLA3	1.20e-04
MGME1	3.25e-05
DARS2	2.13e-07
RNF39	5.54e-03
RPL6	1.74e-04
EFTUD2	5.05e-06
CRLF1	6.62e-02
SNRPG	5.42e-06
ZNF692	7.21e-05
CCM2	1.43e-04
HDHD3	4.88e-08
PANX2	2.56e-03
COPB2	4.01e-04
HDGF	5.73e-06
TBC1D7	2.05e-04
AKR1A1	3.66e-06
DNTTIP1	9.06e-04
FAM3B	6.03e-02
ARFGAP1	5.89e-03
SFXN1	3.22e-06
IMPDH2	1.65e-05
KRT10	1.70e-05
ZDHHC13	1.37e-06
NMU	2.96e-02
CCDC34	1.56e-04
MMP1	3.80e-03
PFN2	3.10e-02
NVL	5.88e-07
GPX7	1.36e-03
TRAP1	3.61e-05
ENTPD6	7.94e-04
TBRG4	1.35e-05
	5.21e-05
UBE2I	6.15e-08
NUP62CL	2.65e-03
BLM	4.24e-05
GPSM2	9.20e-03
BLK	6.40e-03
TIMM10	2.18e-02
MRPL55	8.78e-06
TMED9	3.21e-04
ADSSL1	1.15e-02
NDC80	2.27e-03
ZMIZ2	8.40e-04
TGFA	6.68e-03
MARVELD3	1.09e-04
CKS2	7.48e-02
XBP1	1.82e-02
PRRG2	2.16e-04
SLC20A1	4.88e-03
C2CD2	3.49e-03
TBL1X	4.53e-04
RITA1	2.17e-05
ATP1B1	1.98e-02
FBL	5.27e-05
RRP36	8.23e-08
CEACAM1	2.21e-02
BCKDK	2.05e-04
ZNF581	4.03e-05
NAT10	4.98e-06
NR2F6	1.45e-03
	2.43e-04
LEF1	2.45e-03
HYLS1	2.85e-05
EZH2	1.93e-04
XYLT2	3.04e-05
TMTC4	1.05e-06
KDM1A	1.21e-04
KIAA1522	6.09e-04
GLB1L2	2.29e-04
MRPS24	1.64e-05
MLEC	4.39e-04
	1.16e-02
CBX3	3.27e-03
HOXC4	1.32e-03
SRPK3	9.68e-05
C19orf48	1.48e-06
PSMA5	2.97e-06
DYRK2	7.59e-03
CCT6A	6.57e-07
TFAM	4.50e-07
FAM220A	1.87e-05
B4GALT7	2.02e-04
CEP41	4.20e-04
SLC16A3	8.15e-03
CREB3L2	1.40e-03
SLC26A6	2.26e-03
RUSC1	2.06e-03
PAGE2B	1.69e-01
AURKAIP1	6.59e-05
MYCN	3.24e-02
ANXA10	2.38e-01
TRRAP	7.59e-06
CD27	5.85e-03
STYXL1	1.84e-05
CHST15	3.88e-02
ZFYVE19	1.42e-04
SNRPA1	8.60e-05
DENR	8.20e-03
SDHAF3	3.67e-07
S100A16	8.36e-03
KIFC2	6.49e-03
MRPL13	2.98e-04
KIF20B	6.35e-05
UBE2J1	1.17e-03
AGA	1.49e-03
ZGPAT	1.99e-04
POLB	1.54e-05
RNASEH2A	2.60e-05
FAM46C	6.09e-02
MRPS26	3.21e-04
PPM1G	1.38e-07
SLC38A1	3.87e-02
AOC1	2.84e-02
PAPLN	1.11e-02
STK26	5.80e-04
TTC13	8.18e-07
COG2	5.21e-06
ADAM15	9.61e-03
DGCR5	6.24e-04
C3orf14	1.39e-03
	2.30e-03
SNRPF	7.92e-03
PRELID3B	5.84e-04
RARS	1.23e-07
ALDOA	9.82e-03
CERS6	2.01e-03
GMNN	6.84e-04
BRAT1	8.11e-05
RACGAP1	2.92e-03
RANBP1	2.33e-04
CASP2	1.20e-04
TAF1D	2.23e-03
SLC38A10	3.87e-04
ADGRG1	5.18e-02
GET4	2.21e-04
CCT6P1	3.15e-07
PLIN3	7.53e-04
EXOSC5	6.93e-07
KRTCAP3	2.71e-04
TIMM23	1.02e-06
TTF2	6.63e-06
KLC1	3.45e-04
GPN1	1.17e-05
	3.34e-04
ATAD3A	2.29e-04
KRT6A	3.33e-01
SEC61G	1.91e-04
STAT2	4.35e-04
	2.17e-03
ELMOD2	3.49e-06
PHLDA2	5.02e-03
	3.66e-04
	6.30e-05
VKORC1L1	3.85e-04
ALG8	5.41e-05
TMEM183A	1.00e-07
RAE1	9.64e-06
NAT9	1.02e-05
TMED2	9.22e-04
	3.83e-02
SPDL1	2.99e-06
CHRNB1	7.01e-04
KIF26B	6.08e-07
DDX56	2.67e-04
SLC35C2	2.91e-05
SLC50A1	7.96e-05
PMM2	3.92e-04
COPA	8.09e-05
CALML5	1.20e-01
SYT13	2.23e-02
P2RY6	8.84e-05
VPS41	6.08e-02
AUNIP	7.56e-04
CDCA3	1.13e-03
PLVAP	2.05e-03
ERGIC3	5.37e-05
PSME4	3.76e-05
THBS4	1.24e-02
NRIP3	1.68e-02
CCNB1	1.48e-05
TOP1MT	5.99e-04
C8orf76	6.03e-05
MAD2L2	2.19e-03
KCNN4	5.44e-04
FZD3	5.80e-04
TRIB3	2.04e-02
RPL8	7.19e-03
MAP4K1	1.48e-02
MND1	3.80e-06
DEPDC1B	3.21e-04
EPT1	1.74e-05
PPP1R35	2.24e-06
TMEM45B	2.33e-03
GAD1	1.21e-02
PDGFRL	1.28e-02
SPATS2	1.07e-08
HIST1H2BK	2.15e-02
ETV6	2.13e-05
SUV39H1	3.66e-04
GAR1	3.61e-04
PCNA	1.67e-03
PRKRIP1	1.13e-02
MRPS10	1.42e-06
LBHD1	2.64e-05
RAB40C	6.23e-02
DHX37	9.81e-05
ANAPC11	1.73e-04
NUP37	4.26e-04
ZNF212	4.28e-04
CISD2	1.89e-06
ETNK1	1.83e-04
UCHL5	1.10e-04
FKBP3	6.22e-04
SDSL	3.87e-04
CPT1B	1.32e-03
ABCC5	1.45e-02
CLNS1A	1.29e-04
C4BPB	7.18e-02
ANAPC1	7.83e-08
GTPBP3	2.11e-04
PIGM	5.21e-06
RPUSD1	2.12e-04
	2.75e-03
PTGES2	1.13e-05
CEP131	7.50e-04
KPNB1	6.66e-05
TBC1D31	1.14e-03
NOP56	3.44e-04
SLC25A13	1.93e-05
CDH17	4.48e-02
IL4I1	3.92e-04
CAPRIN1	2.10e-04
EPHX3	2.80e-04
SHFM1	9.89e-04
XDH	8.31e-03
CPXM1	8.43e-04
CD1A	2.03e-01
MYBPH	1.12e-01
UGGT1	2.39e-03
PYGB	3.73e-04
MRTO4	3.25e-05
CCDC58	4.66e-02
SPIB	1.12e-03
THOP1	2.05e-04
ATF7IP2	4.31e-04
GNL3	6.24e-03
TARBP1	3.14e-06
MC1R	1.36e-03
TACO1	6.16e-07
RAD9A	1.03e-04
MDH2	4.51e-07
PSMB3	9.83e-06
JUP	4.04e-02
WDR90	2.44e-03
PTK6	3.02e-04
CLPTM1L	1.98e-03
